Date,PRICE_USDEUR,RATES_TIPS,PCE,PPI_Commodities,MONEY_StLouisMonetaryBase,RATES_BAA,RATES_AAA,INDU_Mining,INDU_Manufacturing,INDU_TotalIndex,PPI_PulpPaper,RATES_3mUST,EMP_Services,EMP_ConstructionAll,EMP_AllEmployeesGovt,EMP_TotalPrivate,EMP_RetailTrade,INDU_Utilities,INDU_Materials,INDU_ConsumerGoods,INDU_ProductsTotal,CPI_UrbanAllItemUSCityAvg,IND_DurableGoodsMaterials,INDU_BusinessEquipment,INDU_NondurableConsumerGoods,INDU_DurableConsumerGoods,EMP_20YearsAndOver,EMP_20To24Years,EMP_UnemployedOver27Weeks,EMP_AvgWeeksUnemployed,EMP_UnemploymentLevel,EMP_UnemploymentRate,INDU_NondurableGoodsManu,CPI_UrbanExFoodEnergy,RATES_6mUST,INCOME_RealPersonal,PCE_ExFoodEnergy,HOUSE_StartsMW,HOUSE_StartsW,HOUSE_StartsS,HOUSE_StartsNE,MONEY_M3,HOUSE_BuildingPermits,RATES_10USTyConstMaturity,RATES_5yUSTConstMaturity,RATES_1yUSTConstMaturity,EMP_JobLeavers,EMP_ContinuedClaims,EMP_4WeekContinuedClaims,EMP_ChicagoActivity,EMP_MediamWeeksUnemployed,PRICE_Gold,EMP_InsuredUnemployment,RATES_30yFixedMortgageAvg,INDU_CapacityUtilization,INDU_NondurableManu,INDU_DurableManu,MONEY_M1,MONEY_M2,FED_ReserveBalances,PRICE_WTI,HOUSE_NationalIndex,PRICE_Brent,EMP_TempHelp,EMP_EmployedToUnemployed,INV_ManufacturerInventoryToSales,INV_ManufacturerInventories,INV_InventoryToSales,INV_RetailSales,INV_NonDefenseNewOrders,INV_DurableNewOrders,INV_ManufacturerSales,EMP_UnemploymentDiscouraged,RATES_3mAACorp,CPI_AllItemExFoodEnergy,CPI_AllItemAllCityAvg,PRICE_HomeIndex,EMP_ConstructionRate,FED_EffectiveFundsRate,FED_TotalMBS,FED_TotalUSSecurities,FED_TotalAssets,PPI_TotalTradeIndustry,PPI_TotalRetailTrade
2017-03-01,1.0564,0.15,13143.3,191.5,3887.717,4.68,4.01,107.4167,101.6966,103.4862,169.7,0.74,125980.0,6909.0,22325.0,123619.0,15862.2,101.3086,105.0248,104.594,100.7773,243.721,104.1733,96.9422,99.6227,124.262,4.1,7.4,1673.0,25.3,7088.0,4.4,100.6862,250.894,0.78,15829.723,107.166,141.0,299.0,622.0,117.0,13411400000000.0,1286.0,2.46,1.99,0.92,11.1,2020000.0,2026000.0,0.1,10.4,1246.05,1.45,4.1,74.7363,101.163,103.0554,3420.999999999997,13375.600000000019,2261.623,53.82,186.625,55.72,2912.2,1553.0,1.29,633057.0,1.39,-0.2,63108.0,228253.0,15.0,4.7,0.87,133.834,138.461,196.86334040127,8.4,0.66,1763186.0,2463488.0,4458018.0,129.3,127.1
2017-04-01,1.0698,0.16,13185.7,193.0,3853.027,4.57,3.87,108.4874,102.8164,102.0092,171.9,0.8,126156.0,6916.0,22330.0,123811.0,15854.1,100.6832,104.0981,100.7289,98.4237,244.058,103.3865,97.9039,95.4199,121.7282,4.0,7.4,1655.0,24.3,7085.0,4.4,101.4792,251.129,0.89,15822.075,107.406,198.0,303.0,565.0,86.0,13476800000000.0,1245.0,2.4,1.93,1.03,11.0,1993000.0,2005750.0,0.14,10.2,1241.7,1.4,4.139999999999997,75.5688,102.1089,104.4525,3518.499999999997,13423.700000000015,2308.9319999999975,50.54,188.63099999999997,52.2,2907.8,1639.0,1.42,639170.0,1.39,0.7,63572.0,228086.0,-8.6,4.7,0.92,133.953,138.81,197.403773578317,6.3,0.82,1769118.0,2464335.0,4469618.0,129.8,127.0
2017-05-01,1.0912,0.04,13201.0,192.8,3797.079,4.55,3.85,109.2211,102.6406,103.3433,172.9,0.89,126289.0,6928.0,22332.0,123964.0,15824.8,102.3941,105.374,101.785,99.5138,243.926,103.8461,98.9184,96.848,121.3103,4.0,6.7,1677.0,24.9,7059.0,4.4,102.1075,251.372,0.96,15885.031,107.525,163.0,316.0,559.0,86.0,13530500000000.0,1201.0,2.33,1.84,1.09,11.2,1929000.0,1965750.0,-0.09,10.6,1265.55,1.4,4.024999999999999,75.4094,102.3858,103.8289,3450.3,13516.2,2173.9869999999974,48.83,190.632,50.41,2931.4,1658.0,1.34,640430.0,1.39,-0.5,63719.0,227201.0,6.5,4.7,0.95,134.054,138.922,198.106026307159,5.3,0.91,1769015.0,2464792.0,4471246.0,130.1,126.9
2017-06-01,1.1214,0.03,13250.8,193.6,3797.151,4.37,3.68,110.3644,102.7806,106.28399999999999,177.2,0.98,126462.0,6955.0,22346.0,124166.0,15831.4,101.6978,108.5651,105.0041,102.1342,244.179,106.6044,100.4168,100.3309,123.4788,4.0,7.4,1700.0,25.1,6933.0,4.3,103.3875,251.71400000000003,1.05,15878.935,107.689,208.0,334.0,530.0,160.0,13558100000000.0,1317.0,2.21,1.76,1.16,11.5,1960000.0,1946750.0,0.21,9.8,1266.15,1.4,3.94,75.4808,102.6989,103.7735,3525.1999999999966,13553.500000000011,2221.6279999999965,48.32,192.37599999999998,50.41,2947.0,1693.0,1.29,632491.0,1.39,0.5,63456.0,243829.0,2.7,4.6,1.1,134.13,138.989,198.74536936702702,4.5,0.91,1770958.0,2464696.0,4459914.0,129.7,126.4
2017-07-01,1.1411,0.26,13274.1,193.5,3803.323,4.39,3.7,110.3619,102.5902,104.5709,179.1,1.07,126671.0,6960.0,22359.0,124368.0,15823.1,102.6845,107.3254,102.8139,99.3258,244.328,100.1887,95.3026,101.4331,108.1765,3.9,7.3,1738.0,24.9,6867.0,4.3,102.3063,252.009,1.12,15926.788,107.785,161.0,298.0,619.0,118.0,13618200000000.0,1255.0,2.31,1.89,1.24,10.8,1951000.0,1958750.0,0.03,10.4,1243.25,1.4,3.879999999999997,75.3415,102.8821,103.2694,3580.7999999999956,13562.000000000011,2162.741999999996,46.02,193.635,47.08,2955.6,1636.0,1.46,643505.0,1.4,0.1,64123.0,224989.0,-10.4,4.6,1.17,133.921,138.755,199.81021527416303,4.9,1.06,1770280.0,2465046.0,4463347.0,129.7,125.6
2017-08-01,1.1799,0.18,13317.3,193.8,3929.042,4.31,3.63,109.6579,102.2912,106.1917,184.3,1.01,126776.0,6990.0,22357.0,124554.0,15822.9,101.1434,108.1498,106.0312,102.2996,245.304,104.5645,98.4499,102.6454,119.3905,4.1,7.2,1724.0,24.4,7097.0,4.4,100.6935,252.562,1.13,15961.424,107.926,171.0,306.0,583.0,107.0,13673700000000.0,1315.0,2.26,1.8,1.22,11.2,1948000.0,1962000.0,0.09,10.4,1267.05,1.4,3.929999999999996,75.1209,102.1605,103.4059,3567.399999999994,13640.800000000007,2271.3149999999973,49.19,194.47799999999998,50.77,2955.9,1739.0,1.32,646655.0,1.39,0.2,64555.0,229906.0,11.2,4.7,1.18,134.15200000000002,139.128,200.75878370037103,4.7,1.16,1769026.0,2465195.0,4466846.0,130.0,125.7
2017-09-01,1.1878,0.1,13443.8,194.8,3886.075,4.3,3.63,110.8609,102.1373,104.7308,187.4,1.03,126768.0,7004.0,22366.0,124563.0,15815.2,100.8523,106.2964,104.1044,101.147,246.445,105.4495,99.1871,100.2063,119.5137,3.9,7.6,1714.0,25.7,6841.0,4.2,96.3011,252.888,1.08,16012.947,108.091,185.0,325.0,552.0,101.0,13716400000000.0,1261.0,2.16,1.73,1.24,10.9,1949000.0,1949750.0,0.07,10.1,1318.4,1.4,3.8199999999999963,75.0138,100.9245,104.34,3574.2499999999973,13697.000000000004,2364.545999999998,47.32,194.95,53.15,2954.0,1621.0,1.33,647570.0,1.38,2.2,68024.0,242818.0,-0.8,4.5,1.18,134.438,139.878,202.16502795002202,4.7,1.16,1767553.0,2465300.0,4452360.0,130.7,126.4
2017-10-01,1.1813,0.24,13501.3,194.9,3871.663,4.32,3.6,112.7433,103.5003,105.7439,188.0,1.07,126990.0,7027.0,22369.0,124827.0,15810.9,103.4951,107.8053,104.609,101.9493,246.57,106.3794,101.0211,99.7374,123.9179,3.7,7.2,1622.0,25.5,6599.0,4.1,102.2687,253.534,1.18,16080.016,108.392,200.0,295.0,623.0,143.0,13768900000000.0,1349.0,2.33,1.92,1.31,11.3,1928000.0,1943500.0,0.14,9.7,1286.95,1.4,3.8299999999999965,76.0138,103.2238,104.8612,3581.7999999999947,13748.200000000008,2180.9619999999986,51.67,195.217,57.02,2960.4,1606.0,1.35,654124.0,1.37,0.3,67140.0,235856.0,0.1,4.4,1.21,134.76,139.782,203.374234595011,4.5,1.06,1768160.0,2465447.0,4458041.5,132.0,129.3
2017-11-01,1.1618,0.3,13587.6,195.9,3925.692,4.27,3.57,114.6799,103.7694,105.6658,188.9,1.23,127148.0,7066.0,22393.0,125028.0,15816.1,104.4586,108.6031,104.0671,101.2687,247.333,105.5606,99.5765,100.37899999999999,118.6194,3.7,7.3,1601.0,25.4,6697.0,4.2,102.8573,253.855,1.28,16139.777,108.486,178.0,356.0,672.0,93.0,13793900000000.0,1314.0,2.37,2.01,1.46,11.3,1907000.0,1916125.0,0.03,9.6,1279.25,1.35,3.9399999999999955,76.2374,103.5703,105.18,3598.9999999999955,13778.000000000007,2243.215,54.32,195.584,60.98,2967.0,1603.0,1.38,654206.0,1.35,0.7,65101.0,238976.0,-2.5,4.4,1.28,134.618,139.72,204.683867930377,5.0,1.16,1770630.0,2459827.0,4455887.0,131.3,127.5
2017-12-01,1.1909999999999998,0.41,13669.9,196.3,3823.708,4.22,3.51,115.7468,103.711,106.3932,195.6,1.32,127225.0,7093.0,22381.0,125170.0,15802.2,106.7649,108.70200000000001,106.9145,102.6973,247.847,103.1935,97.4879,105.3318,112.9759,3.7,7.0,1515.0,24.0,6561.0,4.1,102.1279,254.38,1.42,16212.512,108.67,175.0,362.0,592.0,90.0,13835600000000.0,1315.0,2.37,2.13,1.62,11.0,1896000.0,1922250.0,0.04,9.1,1277.25,1.3000000000000003,3.899999999999995,76.2207,103.7761,104.9974,3630.7999999999975,13810.350000000006,2294.8949999999977,58.35,195.985,64.57,2967.1,1611.0,1.37,642764.0,1.35,0.5,66707.0,245755.0,-0.8,4.4,1.43,134.524,139.546,205.85174339213,5.9,1.16,1767095.0,2456959.0,4438592.0,130.4,126.5
2018-01-01,1.2022,0.34,13697.7,197.9,3825.077,4.26,3.55,114.7168,103.3243,106.2251,201.4,1.41,127301.0,7114.0,22355.0,125317.0,15785.5,108.3479,108.1921,108.8093,103.833,248.816,102.5671,97.2646,106.9887,115.8192,3.7,7.1,1437.0,24.2,6582.0,4.1,100.0029,255.106,1.5,16294.367,108.923,144.0,390.0,685.0,116.0,13858300000000.0,1384.0,2.4,2.2,1.76,11.1,1864000.0,1898750.0,0.12,9.6,1296.5,1.3000000000000005,3.969999999999997,75.9111,102.9062,105.0741,3581.4,13834.6,2045.9299999999985,60.46,196.263,66.73,2971.8,1549.0,1.45,660215.0,1.36,0.2,66237.0,236368.0,-3.5,4.3,1.59,135.054,140.239,207.31059676416402,7.3,1.33,1764929.0,2448208.0,4443718.0,130.6,126.0
2018-02-01,1.2482,0.63,13712.2,199.3,3891.241,4.51,3.82,117.3375,104.4377,106.34,206.6,1.57,127584.0,7200.0,22406.0,125672.0,15821.0,100.554,109.1712,107.0912,103.2292,249.475,106.0469,99.3335,102.5633,125.0434,3.7,6.8,1410.0,23.1,6641.0,4.1,100.8635,255.57,1.61,16325.587,109.131,156.0,394.0,612.0,133.0,13892800000000.0,1339.0,2.78,2.56,1.89,11.7,1897000.0,1904000.0,0.39,9.2,1341.1,1.3000000000000005,4.22,76.6964,103.8668,106.3477,3637.099999999996,13869.800000000014,2203.6299999999987,65.92,197.05599999999998,68.6,2985.4,1557.0,1.47,667814.0,1.36,0.1,67522.0,248330.0,0.3,4.3,1.69,135.58100000000002,140.805,208.92379131421,7.8,1.42,1760743.0,2436211.0,4419225.0,131.6,128.1
2018-03-01,1.2216,0.55,13775.1,199.3,3833.319,4.64,3.87,118.6537,104.4607,107.3264,212.1,1.7,127724.0,7205.0,22404.0,125850.0,15833.0,104.4602,110.2736,107.4412,103.6852,249.413,107.6287,100.1162,102.2863,127.929,3.7,6.7,1333.0,24.1,6493.0,4.0,102.7541,256.075,1.8,16375.125,109.341,184.0,398.0,628.0,122.0,13952600000000.0,1406.0,2.81,2.58,2.05,13.4,1853000.0,1863000.0,0.11,9.0,1311.25,1.3000000000000005,4.43,76.7024,103.6841,106.6412,3624.9999999999955,13914.300000000012,2232.946999999999,60.98,198.72299999999998,64.23,2990.1,1653.0,1.28,663752.0,1.36,-0.2,66828.0,251696.0,13.9,4.3,1.9,136.045,141.142,209.89530300458802,7.4,1.42,1759972.0,2424242.0,4393401.0,131.2,127.8
2018-04-01,1.232,0.64,13861.5,200.3,3756.052,4.67,3.85,119.9414,104.9102,106.8323,215.9,1.76,127814.0,7223.0,22414.0,125977.0,15832.1,108.7414,110.1803,105.0912,102.5221,249.957,108.4142,101.4,99.5413,127.1904,3.6,6.8,1316.0,22.9,6418.0,4.0,103.3567,256.487,1.88,16384.746,109.509,159.0,349.0,662.0,97.0,13989100000000.0,1376.0,2.74,2.56,2.09,12.7,1852000.0,1838500.0,0.09,9.9,1323.9,1.3000000000000005,4.439999999999995,77.0397,104.3149,107.0536,3659.699999999995,13978.800000000014,2103.683,64.87,200.761,69.02,2995.2,1576.0,1.37,670770.0,1.36,0.6,67882.0,248509.0,-5.5,4.2,2.0,136.264,141.662,210.30814949164002,6.5,1.67,1754368.0,2418957.0,4389151.0,131.6,128.1
2018-05-01,1.2,0.73,13953.2,203.2,3695.453,4.83,4.0,120.7917,104.0846,106.2871,216.6,1.86,128021.0,7266.0,22431.0,126238.0,15836.4,105.4404,110.9264,102.2232,100.0135,250.64,107.0005,98.9935,97.8411,119.5893,3.5,7.0,1193.0,21.1,6209.0,3.8,103.9141,257.057,2.0,16406.018,109.735,239.0,334.0,651.0,108.0,14054900000000.0,1321.0,2.97,2.82,2.26,13.7,1787000.0,1807500.0,0.17,9.4,1309.2,1.3000000000000005,4.549999999999997,76.4219,104.13600000000001,105.6822,3670.199999999994,14005.300000000016,1994.5839999999998,67.28,202.618,74.85,2992.0,1439.0,1.31,673906.0,1.34,1.1,68034.0,250389.0,5.2,4.1,2.03,136.46,142.14600000000004,210.838564909474,4.4,1.7,1744972.0,2395460.0,4356129.0,132.1,128.2
2018-06-01,1.1679,0.68,14004.8,204.2,3676.642,4.83,3.96,123.2572,104.7974,109.7123,217.1,1.9,128190.0,7282.0,22459.0,126429.0,15797.5,104.6419,114.075,106.5926,103.9514,251.176,109.9255,102.5495,101.8096,125.5724,3.7,7.5,1457.0,21.2,6519.0,4.0,105.0001,257.422,2.05,16450.592,109.878,164.0,345.0,567.0,104.0,14120000000000.0,1306.0,2.89,2.74,2.28,12.2,1722000.0,1739250.0,0.05,8.6,1299.15,1.2000000000000004,4.559999999999999,76.9691,104.4041,107.0522,3667.8999999999965,14089.400000000005,2019.6809999999996,65.81,204.22400000000002,74.54,2986.8,1474.0,1.27,665586.0,1.34,-0.1,68784.0,250063.0,2.0,4.2,2.08,136.572,142.349,211.33391603849498,4.7,1.7,1734588.0,2387103.0,4327519.0,132.7,128.9
2018-07-01,1.1677,0.67,14077.2,204.3,3631.096,4.79,3.87,124.3916,105.2254,108.5215,219.0,1.96,128285.0,7304.0,22462.0,126562.0,15785.4,104.6064,113.8573,104.4769,101.3365,251.482,104.3061,97.9414,102.7268,111.1017,3.5,6.8,1417.0,23.2,6180.0,3.8,104.90299999999999,257.902,2.06,16501.04,110.064,178.0,278.0,625.0,103.0,14153000000000.0,1316.0,2.85,2.73,2.33,13.4,1745000.0,1736500.0,0.14,10.0,1250.55,1.2000000000000004,4.549999999999997,77.2364,105.1354,107.2246,3671.099999999992,14141.900000000009,1929.417,74.13,205.144,77.44,2986.0,1549.0,1.41,680361.0,1.35,0.5,69973.0,247899.0,-8.1,4.1,2.12,136.594,142.317,211.675681920407,3.4,1.91,1721271.5,2369313.5,4297627.5,132.3,127.9
2018-08-01,1.1666,0.87,14128.3,203.4,3603.593,4.77,3.88,127.1482,105.6772,111.6802,220.0,2.03,128477.0,7335.0,22490.0,126778.0,15788.1,105.9684,116.7045,108.7652,105.5635,251.905,109.185,102.7657,104.8411,124.2326,3.5,6.8,1321.0,22.6,6167.0,3.8,105.56700000000001,258.065,2.16,16562.045,110.086,187.0,335.0,658.0,99.0,14197000000000.0,1267.0,3.0,2.87,2.45,14.2,1743500.0,1743625.0,0.04,9.3,1222.75,1.2000000000000002,4.599999999999997,77.5066,104.8717,108.3958,3676.999999999992,14158.500000000011,1937.548,68.8,205.513,72.28,2986.5,1612.0,1.29,680217.0,1.35,-0.4,69477.0,258372.0,9.6,4.1,2.12,136.588,142.317,212.031127744397,3.4,1.91,1709544.0,2336876.0,4255653.0,132.0,128.1
2018-09-01,1.1596,0.76,14138.1,203.6,3572.161,4.88,3.98,128.4626,105.6946,110.3348,221.3,2.13,128514.0,7355.0,22489.0,126859.0,15741.6,105.553,115.49600000000001,106.6635,104.2543,252.261,109.6513,103.0969,102.1688,124.4683,3.4,7.0,1372.0,23.5,6045.0,3.7,104.36200000000001,258.606,2.22,16548.593,110.257,171.0,355.0,570.0,140.0,14228500000000.0,1288.0,2.86,2.74,2.46,12.2,1706000.0,1715500.0,0.03,9.1,1206.85,1.2,4.519999999999998,77.4407,104.536,108.7358,3775.799999999993,14228.10000000001,1883.9239999999995,69.84,205.56,76.94,2988.7,1499.0,1.32,681230.0,1.36,0.3,69184.0,262205.0,-2.3,4.0,2.19,136.814,142.489,212.722834375331,4.1,1.91,1697006.0,2324589.0,4218914.0,131.9,128.0
2018-10-01,1.1567,0.92,14221.1,204.6,3560.108,5.07,4.14,128.6303,105.6096,109.78399999999999,218.2,2.25,128665.0,7378.0,22485.0,127064.0,15702.5,108.2644,114.5987,105.6602,104.0106,252.777,110.1203,104.572,100.4195,126.5009,3.4,6.8,1363.0,22.3,6123.0,3.8,104.8186,258.993,2.34,16564.283,110.409,187.0,338.0,596.0,90.0,14235400000000.0,1281.0,3.09,2.96,2.6,11.9,1668000.0,1671000.0,0.1,9.4,1185.3,1.2000000000000004,4.715,77.2898,104.17399999999999,108.8827,3688.3,14246.0,1801.575999999999,75.37,205.55900000000003,84.94,2993.1,1495.0,1.3,686051.0,1.36,1.2,69904.0,250552.0,1.9,4.1,2.31,137.1,142.7,213.43464767387403,3.6,2.18,1681775.0,2294210.0,4174704.0,133.9,130.5
2018-11-01,1.1396,1.08,14266.0,202.3,3492.731,5.22,4.22,129.701,105.7933,109.7341,221.0,2.33,128786.0,7376.0,22486.0,127197.0,15729.6,111.1731,115.1436,105.9396,103.7678,252.662,108.7973,102.5155,102.195,120.7067,3.4,6.6,1263.0,22.0,6034.0,3.7,104.7427,259.488,2.43,16580.853,110.616,144.0,286.0,663.0,109.0,14245400000000.0,1334.0,3.14,2.96,2.67,11.7,1678000.0,1658000.0,0.07,8.8,1223.25,1.2000000000000004,4.83,77.359,104.2835,109.18,3725.399999999992,14248.000000000011,1802.2519999999988,63.67,205.30900000000003,71.25,2987.4,1513.0,1.38,682239.0,1.37,0.1,69052.0,251931.0,-5.9,4.0,2.45,137.029,142.238,213.82101046615398,3.9,2.2,1668989.0,2270399.0,4139731.0,134.0,131.0
2018-12-01,1.1323,1.07,14148.6,201.0,3372.911,5.13,4.02,132.5287,106.4076,109.9156,222.3,2.37,128917.0,7402.0,22495.0,127370.0,15704.4,103.5903,114.9322,107.0053,104.29,252.653,107.5191,100.9322,104.7158,115.8699,3.5,7.2,1311.0,22.0,6286.0,3.9,104.5422,259.986,2.46,16728.36,110.812,137.0,238.0,655.0,112.0,14351700000000.0,1339.0,3.01,2.84,2.7,13.2,1667000.0,1672250.0,-0.04,9.4,1220.45,1.2,4.810000000000001,77.7732,104.7805,110.0499,3777.299999999991,14301.700000000015,1738.658999999999,50.78,204.90400000000002,57.71,2993.0,1513.0,1.36,666065.0,1.39,-2.3,67964.0,254801.0,-1.2,4.1,2.52,136.83700000000002,141.69899999999996,214.110445784728,5.1,2.2,1653468.0,2253117.0,4097170.0,133.9,130.8
2019-01-01,1.1456,1.0,14227.6,199.1,3342.825,5.12,3.93,132.0621,105.8163,109.7224,211.7,2.37,129111.0,7452.0,22506.0,127628.0,15696.5,104.3991,114.655,107.8389,104.6475,252.55,105.8936,100.5131,105.8585,115.4486,3.7,7.5,1259.0,20.6,6516.0,4.0,103.7094,260.566,2.5,16790.073,110.852,141.0,293.0,713.0,144.0,14434600000000.0,1316.0,2.69,2.51,2.63,12.7,1708000.0,1708750.0,0.06,9.0,1281.65,1.2000000000000004,4.5100000000000025,77.2406,104.6999,108.9113,3740.799999999992,14412.900000000016,1621.8559999999989,45.15,204.423,50.57,2964.8,1519.0,1.47,684455.0,1.39,1.6,68935.0,256134.0,-4.7,4.2,2.55,137.391,142.001,214.315645412525,6.4,2.4,1637123.0,2222517.0,4058378.0,134.1,129.7
2019-02-01,1.1474,0.79,14216.6,199.2,3383.672,4.95,3.79,130.3222,105.2961,109.3189,209.7,2.39,129141.0,7423.0,22513.0,127622.0,15667.2,105.0447,114.4416,107.4952,104.6744,253.181,107.9746,101.6352,103.3699,123.7815,3.4,7.2,1279.0,22.0,6181.0,3.8,103.1879,260.898,2.4,16872.768,110.894,159.0,251.0,650.0,89.0,14464400000000.0,1287.0,2.7,2.51,2.56,13.5,1746000.0,1728000.0,-0.14,9.4,1320.75,1.2000000000000004,4.460000000000002,76.7488,104.0377,108.4537,3769.7999999999956,14464.85000000001,1617.538999999999,55.29,204.65900000000002,61.86,2962.2,1484.0,1.47,691949.0,1.4,-0.7,69166.0,249569.0,0.6,4.0,2.49,137.891,142.571,214.767236686333,6.2,2.4,1621809.0,2220012.0,4039678.0,134.5,130.4
2019-03-01,1.1376,0.71,14354.6,200.8,3410.168,4.84,3.77,130.0886,105.2392,109.762,192.4,2.4,129271.0,7443.0,22528.0,127754.0,15642.9,106.8378,114.0631,107.9697,105.4968,254.095,108.6671,103.5788,103.4318,125.9209,3.5,7.2,1305.0,22.2,6194.0,3.8,103.0576,261.317,2.45,16912.552,110.96,132.0,329.0,655.0,83.0,14511800000000.0,1288.0,2.76,2.56,2.55,12.6,1757000.0,1749500.0,0.02,9.5,1309.95,1.2000000000000004,4.35,76.6448,103.9244,108.5262,3751.6999999999957,14479.450000000012,1640.749999999999,55.76,206.016,63.71,2951.2,1476.0,1.31,690232.0,1.38,2.0,69396.0,253834.0,11.9,4.0,2.49,138.214,143.297,215.11962596847096,5.2,2.4,1607609.0,2182092.0,3974590.0,135.5,130.6
2019-04-01,1.121,0.49,14452.5,202.1,3314.002,4.7,3.69,133.422,104.3287,107.4294,189.7,2.38,129453.0,7469.0,22553.0,127939.0,15631.1,103.2728,113.4635,101.8758,100.8526,254.943,108.2962,101.4119,96.8897,121.6563,3.3,6.5,1227.0,22.8,5850.0,3.6,102.8108,261.835,2.39,16915.148,111.232,162.0,327.0,649.0,132.0,14558300000000.0,1290.0,2.49,2.31,2.41,12.5,1716000.0,1735250.0,0.02,9.3,1291.9,1.2000000000000004,4.07,75.8847,103.0163,107.5801,3728.5,14549.7,1600.397999999999,61.59,207.93900000000002,69.08,2950.8,1293.0,1.38,697010.0,1.39,0.3,68629.0,246609.0,-3.8,3.9,2.47,138.459,144.005,215.421390991442,4.7,2.41,1592723.0,2153308.0,3935509.0,136.4,131.6
2019-05-01,1.1246,0.48,14516.0,201.7,3265.454,4.63,3.67,133.0852,104.4132,107.94,195.4,2.35,129527.0,7478.0,22551.0,128026.0,15618.8,105.2351,114.0513,101.8429,100.8502,255.167,107.6767,101.5757,96.8393,121.6942,3.3,7.0,1298.0,24.1,5938.0,3.6,102.8139,262.199,2.37,16935.76,111.362,158.0,315.0,705.0,86.0,14653200000000.0,1299.0,2.52,2.31,2.39,13.6,1675000.0,1667500.0,-0.07,9.1,1281.8,1.2000000000000002,4.14,75.8848,102.8831,107.9623,3810.0999999999917,14588.200000000024,1461.419,63.55,209.59799999999998,72.01,2947.2,1450.0,1.34,698116.0,1.4,0.4,68794.0,240923.0,3.3,3.9,2.44,138.585,144.28799999999995,215.72333277213696,3.2,2.45,1575433.0,2123954.0,3889691.0,136.1,130.6
2019-06-01,1.1149,0.35,14565.0,200.3,3294.4040000000005,4.46,3.42,133.6105,104.9979,110.7628,185.7,2.17,129683.0,7497.0,22553.0,128206.0,15613.4,100.8662,116.1961,105.9051,104.3301,255.402,110.1695,104.1471,100.7959,126.1699,3.3,6.3,1413.0,22.1,5985.0,3.7,102.9143,262.925,2.29,16976.631,111.648,182.0,308.0,632.0,111.0,14780700000000.0,1232.0,2.14,1.93,2.21,14.8,1700000.0,1684500.0,-0.01,9.4,1296.0,1.2,3.9899999999999993,76.2182,103.5924,108.4466,3873.4999999999927,14725.500000000025,1544.7109999999986,53.49,210.847,66.78,2942.7,1553.0,1.32,691897.0,1.4,0.3,69431.0,245231.0,0.0,3.9,2.31,138.866,144.319,215.887052727777,4.0,2.4,1555405.0,2114744.0,3851444.0,136.3,131.8
2019-07-01,1.1307,0.26,14644.4,200.7,3271.69,4.28,3.29,130.6869,104.5733,108.8297,176.6,2.1,129868.0,7504.0,22587.0,128366.0,15614.4,105.2726,114.8016,103.6349,101.2115,256.087,104.0589,97.99799999999999,101.4546,112.1276,3.3,6.7,1170.0,19.7,6027.0,3.7,101.8712,263.587,2.04,16935.24,111.878,173.0,317.0,618.0,96.0,14860800000000.0,1317.0,2.03,1.79,1.94,13.8,1728000.0,1696000.0,-0.01,9.0,1390.05,1.2000000000000004,3.7399999999999993,75.8293,102.7657,108.43799999999999,3816.4,14829.7,1456.4959999999983,58.91,211.601,65.1,2938.1,1419.0,1.43,700944.0,1.4,0.8,69435.0,250328.0,-6.2,3.9,2.19,139.045,144.53799999999995,215.984841067044,3.8,2.39,1532726.0,2095393.0,3813198.0,135.9,130.6
2019-08-01,1.1062,0.21,14682.4,199.2,3290.288,3.87,2.98,133.7112,105.2005,112.0519,162.3,1.95,130073.0,7508.0,22637.0,128523.0,15613.8,104.6164,118.1028,107.4198,104.9462,256.29400000000004,109.1654,102.5544,103.2954,123.7235,3.3,7.1,1251.0,22.1,5999.0,3.7,103.9058,264.18,1.99,16998.856,112.027,190.0,301.0,717.0,167.0,14933700000000.0,1425.0,1.9,1.68,1.88,13.0,1728000.0,1697750.0,0.02,9.0,1406.4,1.2000000000000004,3.75,76.2105,103.5982,108.9375,3871.399999999992,14902.900000000025,1534.522999999998,53.64,211.97099999999998,62.9,2941.7,1355.0,1.35,700055.0,1.4,0.6,68901.0,250733.0,6.1,3.9,2.07,139.35399999999998,144.535,216.359550346035,3.6,2.14,1511775.0,2080700.0,3779102.0,137.6,133.1
2019-09-01,1.0989,0.04,14707.8,198.4,3210.493,3.91,3.03,133.6335,104.5343,110.1225,146.6,1.89,130262.0,7524.0,22650.0,128718.0,15622.8,106.1079,116.3259,104.6857,102.7781,256.593,107.9003,101.1873,100.9764,119.3255,3.2,6.3,1318.0,21.7,5753.0,3.5,103.6099,264.682,1.84,17036.522,112.085,158.0,307.0,687.0,114.0,15024900000000.0,1391.0,1.5,1.39,1.76,14.6,1674000.0,1681250.0,0.04,9.4,1526.55,1.2000000000000004,3.5799999999999974,75.618,103.3107,107.8471,3875.2999999999925,14973.900000000021,1493.1174999999994,55.07,212.138,61.04,2949.1,1338.0,1.36,698215.0,1.4,-0.6,68533.0,247059.0,-1.2,3.7,1.95,139.517,144.632,217.183421694419,3.2,2.13,1489605.0,2095147.0,3760727.0,137.5,133.3
