Date,VALUE,VOLUME
2019-11-18 19:37:44.152,98.74,5.0
2019-11-18 19:44:43.861,98.74,30.0
2019-11-18 19:59:52.686,98.74,5.0
2019-11-18 20:06:25.207,98.74,5.0
2019-11-18 20:13:47.445,,10.0
2019-11-18 20:51:02.929,98.74,3.0
2019-11-18 20:51:03.181,98.74,6.0
2019-11-18 21:36:47.030,98.735,2.0
2019-11-18 23:54:11.461,98.735,5.0
2019-11-19 00:47:07.951,98.755,100.0
2019-11-19 06:39:13.323,98.725,15.0
2019-11-19 07:07:25.184,98.725,30.0
2019-11-19 07:07:25.184,98.72,20.0
2019-11-19 08:24:33.375,98.71,5.0
2019-11-19 08:24:33.517,98.71,1.0
2019-11-19 08:29:17.991,98.71,4.0
2019-11-19 08:51:45.917,98.715,50.0
2019-11-19 10:17:37.561,98.71,4.0
2019-11-19 10:19:15.039,98.71,4.0
2019-11-19 11:43:01.964,98.72,1.0
2019-11-19 12:31:47.499,98.725,5.0
2019-11-19 12:48:50.894,98.725,11.0
2019-11-19 12:48:50.902,98.725,10.0
2019-11-19 12:50:15.268,98.725,5.0
2019-11-19 13:01:14.806,98.725,191.0
2019-11-19 13:01:14.846,98.725,3.0
2019-11-19 13:01:15.016,98.725,2.0
2019-11-19 13:01:15.016,98.725,31.0
2019-11-19 13:01:15.834,98.725,5.0
2019-11-19 13:01:15.846,98.725,2.0
2019-11-19 13:01:15.846,98.725,4.0
2019-11-19 13:01:41.696,98.725,5.0
2019-11-19 13:01:53.154,98.725,37.0
2019-11-19 13:01:53.164,98.725,52.0
2019-11-19 13:02:26.852,98.725,2.0
2019-11-19 13:02:26.862,98.725,3.0
2019-11-19 13:09:24.753,98.725,5.0
2019-11-19 13:09:24.771,98.725,2.0
2019-11-19 13:15:40.719,98.725,1.0
2019-11-19 13:15:40.727,98.725,4.0
2019-11-19 13:15:40.739,98.725,24.0
2019-11-19 13:15:40.739,98.725,2.0
2019-11-19 13:18:39.527,98.73,145.0
2019-11-19 13:18:39.545,98.73,5.0
2019-11-19 13:25:52.319,98.73,18.0
2019-11-19 13:25:52.349,98.73,106.0
2019-11-19 13:25:52.349,98.73,2.0
2019-11-19 13:40:53.210,98.735,5.0
2019-11-19 13:41:30.433,98.735,103.0
2019-11-19 13:41:30.443,98.735,47.0
2019-11-19 13:46:39.793,98.735,6.0
2019-11-19 13:47:16.854,98.735,1.0
2019-11-19 13:47:49.323,98.735,5.0
2019-11-19 13:48:34.493,98.735,5.0
2019-11-19 13:54:13.012,,1.0
2019-11-19 14:10:57.982,98.735,15.0
2019-11-19 14:10:57.982,98.735,37.0
2019-11-19 14:10:57.984,98.735,27.0
2019-11-19 14:10:58.024,98.735,4.0
2019-11-19 14:10:58.032,98.735,5.0
2019-11-19 14:10:58.032,98.735,2.0
2019-11-19 14:10:58.224,98.735,3.0
2019-11-19 14:10:58.254,98.735,12.0
2019-11-19 14:10:59.604,98.735,5.0
2019-11-19 14:18:08.363,98.735,5.0
2019-11-19 14:19:26.700,98.735,1.0
2019-11-19 14:23:12.625,98.735,5.0
2019-11-19 14:23:12.635,98.735,1.0
2019-11-19 14:23:12.635,98.735,4.0
2019-11-19 14:25:03.544,98.735,5.0
2019-11-19 14:25:04.485,98.735,3.0
2019-11-19 14:26:24.433,98.735,2.0
2019-11-19 14:30:04.593,98.735,5.0
2019-11-19 14:30:56.218,98.735,5.0
2019-11-19 14:38:33.854,98.74,5.0
2019-11-19 14:38:33.854,98.74,1.0
2019-11-19 14:38:33.854,98.74,2.0
2019-11-19 14:38:33.854,98.74,1.0
2019-11-19 14:38:33.854,98.74,1.0
2019-11-19 14:38:33.854,98.74,2.0
2019-11-19 14:38:33.866,98.74,1.0
2019-11-19 14:38:33.866,98.74,1.0
2019-11-19 14:38:33.866,98.74,1.0
2019-11-19 14:40:12.385,98.74,5.0
2019-11-19 14:44:56.977,98.74,5.0
2019-11-19 14:44:58.699,98.74,5.0
2019-11-19 14:45:41.053,98.74,5.0
