Date,VALUE,VOLUME
2019-12-06 14:20:07.410,98.53,1.0
2019-12-06 14:20:07.410,98.53,1.0
2019-12-06 14:20:07.410,98.53,1.0
2019-12-06 14:20:07.419,98.53,1.0
2019-12-06 14:20:07.419,98.53,1.0
2019-12-06 14:20:09.190,,2.0
2019-12-06 14:20:09.902,,21.0
2019-12-06 14:20:19.202,98.53,10.0
2019-12-06 14:30:18.654,,2.0
2019-12-06 14:31:30.681,,10.0
2019-12-06 14:33:12.711,98.53,49.0
2019-12-06 14:33:14.933,98.53,1.0
2019-12-06 14:33:46.351,98.53,6.0
2019-12-06 14:36:40.029,98.53,4.0
2019-12-06 14:41:14.760,,2.0
2019-12-06 14:42:14.384,98.53,100.0
2019-12-06 14:45:24.870,,6.0
2019-12-06 14:45:25.138,,15.0
2019-12-06 14:46:48.329,98.53,5.0
2019-12-06 14:46:48.337,98.53,20.0
2019-12-06 14:50:56.090,98.53,2.0
2019-12-06 14:52:46.208,,14.0
2019-12-06 14:52:46.218,,86.0
2019-12-06 14:53:05.227,98.53,3.0
2019-12-06 14:53:44.765,98.53,3.0
2019-12-06 14:53:44.774,98.53,7.0
2019-12-06 14:55:00.278,98.53,4.0
2019-12-06 14:59:12.396,,1.0
2019-12-06 15:00:40.136,98.53,91.0
2019-12-06 15:00:40.144,98.53,9.0
2019-12-06 15:01:06.964,98.53,4.0
2019-12-06 15:07:53.224,98.535,1.0
2019-12-06 15:07:53.224,98.535,1.0
2019-12-06 15:07:53.224,98.535,1.0
2019-12-06 15:07:53.224,98.535,1.0
2019-12-06 15:07:53.226,98.535,1.0
2019-12-06 15:08:39.250,98.535,6.0
2019-12-06 15:08:39.250,98.535,4.0
2019-12-06 15:08:39.250,98.535,12.0
2019-12-06 15:08:39.252,98.535,4.0
2019-12-06 15:08:39.252,98.535,20.0
2019-12-06 15:08:39.263,98.535,10.0
2019-12-06 15:08:39.263,98.535,11.0
2019-12-06 15:09:00.271,98.535,2.0
2019-12-06 15:09:00.271,,13.0
2019-12-06 15:09:00.281,98.535,43.0
2019-12-06 15:09:05.809,98.535,7.0
2019-12-06 15:15:05.423,98.535,162.0
2019-12-06 15:15:05.436,98.535,9.0
2019-12-06 15:15:05.456,98.535,25.0
2019-12-06 15:15:05.456,98.535,3.0
2019-12-06 15:15:05.464,98.535,25.0
2019-12-06 15:15:05.464,98.535,53.0
2019-12-06 15:15:05.464,98.535,7.0
2019-12-06 15:15:05.474,98.535,7.0
2019-12-06 15:15:05.487,98.535,10.0
2019-12-06 15:15:05.495,98.535,5.0
2019-12-06 15:15:05.495,98.535,12.0
2019-12-06 15:15:06.505,98.535,48.0
2019-12-06 15:15:07.530,,1.0
2019-12-06 15:15:07.593,,1.0
2019-12-06 15:15:07.611,,1.0
2019-12-06 15:15:07.715,,2.0
2019-12-06 15:15:07.756,,3.0
2019-12-06 15:15:07.796,,4.0
2019-12-06 15:15:07.826,,1.0
2019-12-06 15:15:07.826,98.54,2.0
2019-12-06 15:15:07.843,98.54,2.0
2019-12-06 15:15:07.876,,2.0
2019-12-06 15:15:07.884,98.54,2.0
2019-12-06 15:15:07.885,,2.0
2019-12-06 15:15:07.903,,1.0
2019-12-06 15:15:07.916,98.54,17.0
2019-12-06 15:15:08.256,98.54,97.0
2019-12-06 15:15:08.266,,34.0
2019-12-06 15:15:08.266,,1.0
2019-12-06 15:15:08.266,98.54,25.0
2019-12-06 15:15:08.276,98.54,25.0
2019-12-06 15:15:08.276,98.54,2.0
2019-12-06 15:15:08.285,98.54,23.0
2019-12-06 15:15:08.286,98.54,12.0
2019-12-06 15:15:17.935,98.54,30.0
2019-12-06 15:16:30.880,98.54,9.0
2019-12-06 15:17:43.588,98.54,61.0
2019-12-06 15:17:43.616,98.54,5.0
2019-12-06 15:17:43.778,98.54,2.0
2019-12-06 15:18:04.527,98.54,43.0
2019-12-06 15:18:04.747,98.54,35.0
2019-12-06 15:18:58.452,98.535,6.0
2019-12-06 15:18:58.462,,4.0
2019-12-06 15:20:47.165,,4.0
2019-12-06 15:20:57.798,,50.0
2019-12-06 15:23:15.388,98.535,1.0
2019-12-06 15:25:41.332,98.535,162.0
2019-12-06 15:25:41.360,98.535,20.0
2019-12-06 15:25:42.551,98.535,3.0
2019-12-06 15:25:42.558,98.535,20.0
2019-12-06 15:25:42.558,98.535,4.0
2019-12-06 15:25:42.560,98.535,6.0
2019-12-06 15:30:27.460,,1.0
2019-12-06 15:30:27.480,,1.0
2019-12-06 15:31:29.933,,1.0
2019-12-06 15:35:01.372,98.535,4.0
2019-12-06 15:35:01.405,98.535,9.0
2019-12-06 15:35:01.564,98.535,45.0
2019-12-06 15:35:01.564,98.535,2.0
2019-12-06 15:35:01.571,98.535,1.0
2019-12-06 15:35:02.433,98.535,2.0
2019-12-06 15:36:27.599,98.535,1.0
2019-12-06 15:36:27.601,98.535,4.0
2019-12-06 15:42:51.479,98.535,6.0
2019-12-06 15:46:59.932,98.535,23.0
2019-12-06 15:48:23.158,,15.0
2019-12-06 15:50:53.876,,6.0
2019-12-06 15:50:53.886,,24.0
2019-12-06 15:50:59.095,,4.0
2019-12-06 15:50:59.105,,16.0
2019-12-06 15:53:15.873,98.535,10.0
2019-12-06 15:55:34.533,,5.0
2019-12-06 15:55:44.301,,4.0
2019-12-06 16:12:11.845,,5.0
2019-12-06 16:14:03.718,98.535,1.0
2019-12-06 16:18:55.015,98.535,25.0
2019-12-06 16:18:55.025,98.535,5.0
2019-12-06 16:18:55.033,98.535,10.0
2019-12-06 16:18:55.035,98.535,225.0
2019-12-06 16:18:55.035,98.535,8.0
2019-12-06 16:20:29.916,98.535,3.0
2019-12-06 16:27:09.040,,1.0
2019-12-06 16:27:34.969,,3.0
2019-12-06 16:27:35.559,,2.0
2019-12-06 16:27:48.026,,4.0
2019-12-06 16:27:48.076,98.53,1.0
2019-12-06 16:28:04.657,,3.0
2019-12-06 16:28:04.668,,1.0
2019-12-06 16:28:04.668,,1.0
2019-12-06 16:28:06.458,,1.0
2019-12-06 16:28:15.228,98.535,162.0
2019-12-06 16:28:15.277,98.535,19.0
2019-12-06 16:28:15.277,,49.0
2019-12-06 16:34:00.560,98.535,6.0
2019-12-06 16:34:00.567,98.535,14.0
2019-12-06 16:39:03.259,,3.0
2019-12-06 16:39:03.339,,4.0
2019-12-06 16:39:26.764,98.535,13.0
2019-12-06 16:40:25.300,,1.0
2019-12-06 16:47:45.964,98.535,1.0
2019-12-06 16:48:09.882,98.535,9.0
2019-12-06 16:48:09.892,98.535,30.0
2019-12-06 16:48:09.892,98.535,11.0
2019-12-06 16:52:48.801,98.535,1.0
2019-12-06 16:52:57.602,98.535,1.0
2019-12-06 16:52:58.190,98.535,2.0
2019-12-06 16:53:24.858,98.535,47.0
2019-12-06 16:53:24.858,98.535,7.0
2019-12-06 16:56:28.169,,9.0
2019-12-06 16:59:02.887,,1.0
2019-12-06 17:00:00.060,98.53,1.0
2019-12-06 17:00:23.065,98.53,1.0
2019-12-06 17:06:12.413,98.535,32.0
2019-12-06 17:32:26.067,98.53,1.0
2019-12-06 17:32:35.064,98.53,1.0
2019-12-06 17:59:55.052,98.53,1.0
2019-12-06 17:59:55.060,98.53,1.0
2019-12-06 18:13:58.315,98.535,41.0
2019-12-06 18:13:58.325,98.535,4.0
2019-12-06 18:22:41.808,,53.0
2019-12-06 18:22:41.949,,21.0
2019-12-06 18:22:42.178,,11.0
